source_row_id,date,invoice_id,item_number,description,reason
46337,2016-08-02,50380.0,Miscellaneous,Self Adhesive EVA ,category unknown
46344,2016-08-02,50382.0,Invoice,Invoice equalization,category unknown
46349,2016-08-03,50386.0,Miscellaneous,40mm HD,category unknown
46355,2016-08-03,50389.0,Miscellaneous,one window seat shaped to template in book 2602 x 140 x 62  ,category unknown
46357,2016-08-03,50390.0,Miscellaneous,"2 x Soho Armchairs (metal frame) 5"" MD",category unknown
46358,2016-08-03,50390.0,Miscellaneous,Scatter Cushions 65x65 x 10  Scatter Cushions 55x55 x 4,category unknown
46363,2016-08-04,50395.0,Miscellaneous,1 Custom Case ,category unknown
46367,2016-08-04,50396.0,Miscellaneous,6.5 meters of Black vinyl,category unknown
46376,2016-08-05,50403.0,Miscellaneous,Dickson Nior 3 mtrs ORC c022 120 ,category unknown
46380,2016-08-06,50407.0,Miscellaneous,"5""HD 75*73",category unknown
46383,2016-08-06,50410.0,EM,Exercise Mat,category unknown
46390,2016-08-08,50415.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46396,2016-08-08,50420.0,EM,Exercise Mat,category unknown
46397,2016-08-08,50421.0,Miscellaneous,Tool cleaning ,category unknown
46398,2016-08-08,50422.0,Miscellaneous,2 pieces cut to 53cm dia,category unknown
46399,2016-08-09,50426.0,"1""MD",25mm thick Medium Density ,category unknown
46408,2016-08-10,50431.0,Miscellaneous,25mm Charcoal Convoluted,category unknown
46417,2016-08-10,50434.0,EM-Large,Large Exercise Matt cut to shape/size Taken ,category unknown
46427,2016-08-11,50443.0,Miscellaneous,"56 x 74 x 5"" HD",category unknown
46436,2016-08-12,50449.0,Miscellaneous,TO BE DONE BY TUESDAY,category unknown
46437,2016-08-12,50449.0,Scatter Cushion 45 x 45cm,45 x 45cm Scatter cushion,category unknown
46443,2016-08-13,50453.0,3M,Contact Adhesive,category unknown
46446,2016-08-13,50455.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46447,2016-08-13,50456.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
46448,2016-08-13,50457.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46461,2016-08-13,50463.0,MKS6 5yr,"5yr Guaranteed 6"" King Single",category unknown
46464,2016-08-13,50465.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46465,2016-08-13,50466.0,Miscellaneous,foaqm custom cut,category unknown
46485,2016-08-15,50480.0,Miscellaneous,"3""Dryflow Cut to shape/size 269*65.5-56.5",category unknown
46492,2016-08-15,50482.0,Miscellaneous,Upholstry,category unknown
46494,2016-08-15,50483.0,Backing Rods 25x25,25x25x mm Backing Rods,category unknown
46498,2016-08-15,50488.0,Miscellaneous,"11 x 365 x 365 x 2"" HD",category unknown
46499,2016-08-15,50489.0,Miscellaneous,one roll of miracle grip ,category unknown
46507,2016-08-17,50492.0,Miscellaneous,1 x 125 mm thick high density 560 x 560 ,category unknown
46508,2016-08-17,50492.0,Miscellaneous,1 x 125 mm thick medium density 560 cx 560,category unknown
46509,2016-08-17,50493.0,Miscellaneous,"3""Dryflow 60*117 x1 (folow template cushion)  57*65 x2 (follow template cushion) ",category unknown
46510,2016-08-17,50493.0,Miscellaneous,Upholstry,category unknown
46512,2016-08-17,50493.0,Miscellaneous,single bed in bag,category unknown
46513,2016-08-17,50494.0,Miscellaneous,custom cut ,category unknown
46536,2016-08-18,50505.0,Miscellaneous,3 meters of Lomani Cloud,category unknown
46537,2016-08-18,50505.0,Miscellaneous,deliivery,category unknown
46540,2016-08-18,50506.0,Miscellaneous,4 x Meters Dickson Orchestra C022 - Noir  ,category unknown
46543,2016-08-19,50509.0,Miscellaneous,"4""md 90*13CM",category unknown
46547,2016-08-19,50514.0,Miscellaneous,one case insert ,category unknown
46548,2016-08-19,50516.0,Miscellaneous,25 x 50mm thick PE 30 in Black ,category unknown
46550,2016-08-19,50518.0,Miscellaneous,"1 x 4"" HD 115.5 x 48 ",category unknown
46551,2016-08-19,50518.0,Miscellaneous,4 x seat pads,category unknown
46552,2016-08-20,50519.0,Miscellaneous,"2""Drydlow ",category unknown
46556,2016-08-20,50523.0,Miscellaneous,3x Cushions,category unknown
46562,2016-08-20,50526.0,Miscellaneous,Bed in bag,category unknown
46563,2016-08-22,50379.0,Miscellaneous,"2""Dryflow 2 pieces cut to shape ",category unknown
46568,2016-08-22,50527.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
46569,2016-08-22,50528.0,Miscellaneous,"3""Dryflow 4 pieces cut to 120*40  ",category unknown
46570,2016-08-22,50528.0,Miscellaneous,"3""Dryflow 2 pieces cut to 40*40",category unknown
46574,2016-08-22,50530.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
46577,2016-08-22,50533.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
46583,2016-08-22,50536.0,Miscellaneous,Upholstry with piping (160 each),category unknown
46584,2016-08-22,50537.0,Miscellaneous,"4""MD 74*38.5",category unknown
46589,2016-08-22,50539.0,,,category unknown
46590,2016-08-22,50539.0,Miscellaneous,Upholstry ( no piping ),category unknown
46596,2016-08-23,50543.0,3M,Contact Adhesive,category unknown
46598,2016-08-23,50544.0,3M,Contact Adhesive,category unknown
46608,2016-08-23,50551.0,Miscellaneous,7 meters of lomani cloud,category unknown
46622,2016-08-24,50557.0,Miscellaneous,Upholstry,category unknown
46623,2016-08-24,50557.0,Miscellaneous,3 meters of Globe Pebble,category unknown
46632,2016-08-25,50562.0,AntiFatigueMattSet,6 Pc Checker Plate Mats 60cm,category unknown
46633,2016-08-25,50562.0,MDFold - D,Single 76 x 183,category unknown
46643,2016-08-25,50570.0,,,category unknown
46644,2016-08-25,50570.0,,,category unknown
46647,2016-08-25,50571.0,Miscellaneous,"90 x 90 x 2"" HD",category unknown
46652,2016-08-26,50574.0,IT 60 Edge Blue,Interlock 60 Blue,category unknown
46653,2016-08-26,50575.0,Scatter Cushion 50 x 50cm,50 x 50cm Scatter cushion,category unknown
46655,2016-08-26,50576.0,Miscellaneous,cutt,category unknown
46666,2016-08-29,50580.0,Miscellaneous,Custom case,category unknown
46667,2016-08-29,50581.0,Miscellaneous,"2""MD",category unknown
46676,2016-08-29,50583.0,Miscellaneous,Cutting Fee,category unknown
46679,2016-08-29,50585.0,Miscellaneous,scatters x 4 ,category unknown
46683,2016-08-29,50588.0,Miscellaneous,one 5yr King Single ,category unknown
46684,2016-08-29,50589.0,Miscellaneous,14 x sonex 25 mm straight edge ,category unknown
46699,2016-08-30,50595.0,Meters,Meters Burgundy Vinyl Austex ,category unknown
46701,2016-08-30,50595.0,PAB Cumfysafe Double FS,PAB Cumfysafe Double FS TAKEN,category unknown
46705,2016-08-30,50599.0,Miscellaneous,Scatter Cushion 65 x 65 cm,category unknown
46706,2016-08-30,50599.0,Miscellaneous,1.5m Icon Mystique,category unknown
46707,2016-08-30,50599.0,Miscellaneous,1m canvass Iris,category unknown
46708,2016-08-30,50599.0,Miscellaneous,1m canvass Granite,category unknown
46710,2016-08-30,50600.0,Miscellaneous,Scatter Cushion 65 x 65 cm,category unknown
46711,2016-08-30,50600.0,Miscellaneous,1.5m Icon Mystique,category unknown
46712,2016-08-30,50600.0,Miscellaneous,1m canvass Iris,category unknown
46713,2016-08-30,50600.0,Miscellaneous,1m canvass Granite,category unknown
46719,2016-08-31,50604.0,Miscellaneous,Glue,category unknown
46728,2016-09-01,50608.0,Yoga Mat,Yoga Mat,category unknown
46739,2016-09-01,50613.0,Miscellaneous,Pacifica Vinyl 1 mtr Pacts_33 Canary,category unknown
46740,2016-09-01,50613.0,Miscellaneous,Pacifica Vinyl 1 mtr Pacts_19 Sunglow ,category unknown
46741,2016-09-01,50613.0,Miscellaneous,Pacifica Vinyl 1 mtr Pacts _20 Cumquat,category unknown
46742,2016-09-01,50613.0,Miscellaneous,Kim to deliver to bondi beach when complete,category unknown
46744,2016-09-02,50615.0,RollCage,Roll Cage Protector,category unknown
46748,2016-09-03,50619.0,Miscellaneous,"1.5""HD and 4""HD 5 pieces",category unknown
46750,2016-09-03,50621.0,ESR,Exercise Sports Roll,category unknown
46752,2016-09-03,50622.0,Miscellaneous,Upholstry - remake with cut out ,category unknown
46756,2016-09-03,50624.0,Miscellaneous,"3""HD Cut to diagram ",category unknown
46758,2016-09-03,50624.0,Miscellaneous,Zepel Express Denim,category unknown
46760,2016-09-03,50624.0,Miscellaneous,will be away till the end of oct,category unknown
46766,2016-09-05,50628.0,Miscellaneous,"Upholstry - 2"" 135 (Z)*44   2"" 37.5*42.5(Z) X2",category unknown
46767,2016-09-05,50629.0,Miscellaneous,"6""MD 178*81",category unknown
46775,2016-09-06,50637.0,Miscellaneous,"4"" hd x 3  cut to templates ",category unknown
46778,2016-09-06,50638.0,Miscellaneous,Deliver to ELIO,category unknown
46779,2016-09-06,50639.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46793,2016-09-08,50648.0,Miscellaneous,Miscellaneous,category unknown
46798,2016-09-08,50652.0,Miscellaneous,Spray on Adhesive,category unknown
46800,2016-09-08,50654.0,Yoga Mat,Yoga Mat,category unknown
46801,2016-09-08,50655.0,Miscellaneous,Miscellaneous,category unknown
46804,2016-09-09,50658.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46820,2016-09-09,50666.0,Invoice,Invoice equalization,category unknown
46821,2016-09-09,50666.0,Miscellaneous,Miscellaneous,category unknown
46828,2016-09-10,50670.0,Miscellaneous,"ACC2""",category unknown
46830,2016-09-10,50671.0,Miscellaneous,"6""HD",category unknown
46832,2016-09-10,50673.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46836,2016-09-12,50679.0,3M,Contact Adhesive,category unknown
46841,2016-09-12,50683.0,Miscellaneous,1 case custom cut ,category unknown
46843,2016-09-12,50684.0,Miscellaneous,gst,category unknown
46844,2016-09-12,50685.0,Miscellaneous,2 meters of 6008-0000 Black ,category unknown
46856,2016-09-13,50508.0,Miscellaneous,"195 x 80 x 4"" HD with cut out in middle of 195 on curve",category unknown
46859,2016-09-13,50508.0,Miscellaneous,2 `x sets of ties ,category unknown
46862,2016-09-13,50692.0,Miscellaneous,Custom case cutout,category unknown
46864,2016-09-13,50693.0,Miscellaneous,2.5m Wortley Zara Galaxy,category unknown
46870,2016-09-13,50698.0,Miscellaneous,183 x 96 x 100 mm thick MD,category unknown
46883,2016-09-13,50702.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46885,2016-09-13,50703.0,3M,Contact Adhesive,category unknown
46887,2016-09-13,50705.0,,,category unknown
46891,2016-09-13,50707.0,Miscellaneous,2 x excercise mats ,category unknown
46898,2016-09-14,50712.0,3M,Contact Adhesive,category unknown
46899,2016-09-14,50713.0,PAB Basic K/Single Mat Protect,PAB Basic K/Single Mat Protect,category unknown
46904,2016-09-14,50716.0,Miscellaneous,40mm piece,category unknown
46905,2016-09-14,50717.0,Miscellaneous,"3""Dryflow cut to shape size x 3",category unknown
46907,2016-09-14,50718.0,Miscellaneous,50*90 40mm hd,category unknown
46909,2016-09-14,50720.0,Miscellaneous,2 x beds in bag ,category unknown
46910,2016-09-15,50722.0,Miscellaneous,"2 x 121 x 50 x 3"" HD",category unknown
46914,2016-09-15,50723.0,,,category unknown
46916,2016-09-15,50723.0,Invoice,Invoice equalization,category unknown
46917,2016-09-15,50724.0,Miscellaneous,2 x 48 x 136 cm in 5 cm thick HD,category unknown
46920,2016-09-15,50724.0,Miscellaneous,3 meters of Terra Nova Frangellica Neo,category unknown
46921,2016-09-15,50725.0,Miscellaneous,"10 x 50 x50 diameter in 4"" HD",category unknown
46922,2016-09-15,50725.0,Miscellaneous,"`10 x 45 x 45 shaped 3"" HD",category unknown
46926,2016-09-15,50726.0,Miscellaneous,"795 x  920 x 6"" MD x 2 ",category unknown
46927,2016-09-15,50726.0,Miscellaneous,2 x A 795 B 250 C 150 D 110 in MD,category unknown
46931,2016-09-15,50726.0,Miscellaneous,2 x 60 x 60 scatters plus inserts,category unknown
46939,2016-09-16,50731.0,Miscellaneous,2 pieces cut to size ,category unknown
46940,2016-09-16,50732.0,Miscellaneous,"3""Dryflow cut to shape of board provived",category unknown
46945,2016-09-17,50735.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
46954,2016-09-19,50742.0,Miscellaneous,"2""Dryflow 230*43 ",category unknown
46957,2016-09-19,50742.0,Miscellaneous,to be cut down to 203cm,category unknown
46965,2016-09-19,50746.0,3M,Contact Adhesive,category unknown
46970,2016-09-19,50752.0,Miscellaneous,Custom Case (hard one),category unknown
46979,2016-09-20,50757.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46981,2016-09-20,50758.0,Meters,Meters Maritime vinyl Black,category unknown
46984,2016-09-20,50759.0,Miscellaneous,"HD 2"" 139x74 cm + 153x50 cm",category unknown
46986,2016-09-20,50760.0,Miscellaneous,Scatter cushion inserts 570 * 540mm,category unknown
46992,2016-09-20,50761.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
46997,2016-09-20,50764.0,"4""HD",,category unknown
47013,2016-09-20,50771.0,Miscellaneous,"2""HD  140*70",category unknown
47014,2016-09-20,50771.0,Miscellaneous,Calico,category unknown
47017,2016-09-20,50773.0,ESR Small,Small Exercise Sports Roll,category unknown
47021,2016-09-20,50775.0,Miscellaneous,Postage,category unknown
47025,2016-09-20,50776.0,Miscellaneous,Cutting Fee,category unknown
47027,2016-09-22,50780.0,Miscellaneous,2 x medium density @ 1800 L x 745 W x 100 H,category unknown
47028,2016-09-22,50780.0,,,category unknown
47029,2016-09-22,50780.0,Miscellaneous,1 x medium density @ 1475 L x 665 W x 100 H,category unknown
47030,2016-09-22,50780.0,,,category unknown
47031,2016-09-22,50780.0,Miscellaneous,2 x outdoor medium density @ 1670 L x 655 W x 100 H,category unknown
47032,2016-09-22,50782.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
47037,2016-09-22,50786.0,Miscellaneous,"3""dryflow 2 pieces cut to shape/size",category unknown
47040,2016-09-22,50788.0,Miscellaneous,Matrress's come with 5 year warranty,category unknown
47051,2016-09-23,50795.0,Miscellaneous,"2 x 4"" HD as per template",category unknown
47055,2016-09-23,50797.0,Miscellaneous,"2""Dryflow two pieces cut to size",category unknown
47062,2016-09-24,50801.0,Miscellaneous,Upholstry,category unknown
47063,2016-09-24,50801.0,Miscellaneous,Scatter cushions 40*60,category unknown
47064,2016-09-24,50801.0,Miscellaneous,2 cushions in Warrick Tooolum Ash 1x m,category unknown
47065,2016-09-24,50801.0,Miscellaneous,2 cushion Bondi Callipo 1xm,category unknown
47066,2016-09-24,50801.0,Miscellaneous,Upholstry,category unknown
47077,2016-09-26,50806.0,Miscellaneous,4 meters of lomani Cloud,category unknown
47078,2016-09-26,50806.0,Miscellaneous,2 x ties on backs as per template,category unknown
47079,2016-09-26,50807.0,Miscellaneous,"2 x 58 x 58x 3"" HD",category unknown
47082,2016-09-26,50807.0,Miscellaneous,2 x meters macro suede passione,category unknown
47083,2016-09-26,50808.0,Miscellaneous,"10""MD 60*35",category unknown
47089,2016-09-26,50813.0,Miscellaneous,"3""Dryflow 8 pieces cut to 44*44",category unknown
47095,2016-09-26,50815.0,Miscellaneous,EVA offcut ,category unknown
47096,2016-09-27,50495.0,Miscellaneous,"3""Dryflow 1 piece cut to shape/size",category unknown
47103,2016-09-27,50631.0,Miscellaneous,"2 x A = 1800, B = 350, C = 75, D = 35mm MD",category unknown
47104,2016-09-27,50631.0,Miscellaneous,"1 x A = 1960, B = 350, C = 75, D = 35mm MD",category unknown
47105,2016-09-27,50631.0,Miscellaneous,"1 x A = 460, B = 350, C = 75, D = 35mm MD",category unknown
47123,2016-09-27,50821.0,Scatter Cushion 45 x 45cm,scatt 60 x 60   TAKEN ,category unknown
47132,2016-09-27,50824.0,Miscellaneous,Wortley Group outdoor Caostal Sunshine 7mtrs,category unknown
47134,2016-09-27,50824.0,Miscellaneous,Wortley Group outdoor Caostal Sunshine 7mtrs,category unknown
47139,2016-09-28,50828.0,Miscellaneous,2 x 1890 x 1000 x 100mm ,category unknown
47141,2016-09-29,50778.0,Miscellaneous,Back Rests - 1570 x 340 x 50 mm Medium density faom ,category unknown
47143,2016-09-29,50778.0,Miscellaneous,Back rests - 900 x 340 x 50 mm thick MEdium density faom ,category unknown
47149,2016-09-29,50778.0,Miscellaneous,15 meters of Vegas Bluebelle,category unknown
47153,2016-09-29,50830.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
47158,2016-09-29,50834.0,Cutting Fee,Cutting Fee,category unknown
47162,2016-09-29,50835.0,Miscellaneous,Upholstry - Piping,category unknown
47179,2016-09-30,50843.0,ESR Half Cylinder,Half Cylinder Ex Sports Roll,category unknown
47180,2016-09-30,50843.0,ESR Small,Small Exercise Sports Roll,category unknown
47181,2016-09-30,50844.0,ESR Half Cylinder,Half Cylinder Ex Sports Roll,category unknown
47182,2016-09-30,50844.0,ESR Small,Small Exercise Sports Roll,category unknown
47183,2016-09-30,50844.0,PAB Basic King Mat Protector,PAB Basic King Mat Protector,category unknown
47186,2016-09-30,50848.0,Miscellaneous,custom case,category unknown
47200,2016-10-01,50853.0,Meters,Meters Dickson Orchestra 8556-120 Marine,category unknown
47203,2016-10-01,50855.0,Miscellaneous,"4""Dryflow 171*97.5 and 37*97.5",category unknown
47207,2016-10-01,50856.0,Miscellaneous,"3""Dryflow 1 piece cut to 110*23",category unknown
47212,2016-10-04,50860.0,Miscellaneous,"2"" Drylow 51 x 51 cm",category unknown
47215,2016-10-04,50862.0,Miscellaneous,15 mtrs SUN 6078 marine Blue (the Wider one),category unknown
47216,2016-10-04,50864.0,Miscellaneous,"75 x 113 x 2 in 3"" HD",category unknown
47221,2016-10-05,50872.0,Miscellaneous,"167.5 x 46.5 in 2"" HD",category unknown
47222,2016-10-05,50872.0,Miscellaneous,"87 x 37.5 x 2"" HD",category unknown
47236,2016-10-05,50877.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
47240,2016-10-05,50880.0,Miscellaneous,Number 9 Boronia Road Belview Hill,category unknown
47242,2016-10-06,50881.0,Miscellaneous,3 meters beachcomber Nougat,category unknown
47251,2016-10-06,50884.0,Miscellaneous,4 meters of Fern 4671-0000 ,category unknown
47253,2016-10-06,50885.0,Miscellaneous,"3 2"" plus dac seats - smaller",category unknown
47257,2016-10-06,50885.0,Miscellaneous,"276 x 65 x 3"" HD Shaped to clients template ",category unknown
47263,2016-10-06,50888.0,Miscellaneous,5 meters of Kona Navy,category unknown
47264,2016-10-06,50890.0,Miscellaneous,"6"" HD 66.5 x 61 cm x 3",category unknown
47271,2016-10-07,50892.0,Miscellaneous,2.5 meters solana segull 32008-000,category unknown
47272,2016-10-07,50892.0,Miscellaneous,scatter insrts,category unknown
